lengthscale l2regularizer rmse_mean rmse_median rmse_std pi_cov pi_sum nll_mean nll_median nll_std
0.85 0.25 1.0324414 0.9546654 0.478514 0.9607843137254902 49 1.0022392 0.9959078 0.13880178
0.95 0.15 1.0136337 0.91532934 0.4804116 0.9607843137254902 49 1.009315 0.98791516 0.14517865
0.55 0.5 1.0677121 1.0165308 0.5062883 0.9411764705882353 48 1.0073988 0.9433675 0.16716649
0.8 0.6 1.0413167 0.97810626 0.48214063 0.9607843137254902 49 0.9963187 0.9965395 0.13648687
0.55 0.75 1.0627143 1.0184739 0.5090724 0.9411764705882353 48 1.0148121 0.9442352 0.17517054
0.35 1.0 1.398253 1.3399844 0.6537656 0.9215686274509803 47 1.0570333 0.9099883 0.27965668
0.8 1.0 1.0390428 0.97484326 0.48079482 0.9607843137254902 49 0.9965665 0.9921557 0.13715231
0.4 1.0 1.3127209 1.0864422 0.59221536 0.9215686274509803 47 1.0327114 0.96710515 0.22930391
0.8 0.3 1.0393808 0.97576535 0.48432976 0.9607843137254902 49 0.9959179 0.9993551 0.13925445
0.85 0.35 1.0301346 0.95594597 0.4821621 0.9607843137254902 49 1.0010655 0.9950452 0.14023057
0.8 0.25 1.0368195 0.97543156 0.48367143 0.9607843137254902 49 0.99739724 0.998226 0.14151369
0.6 0.1 1.0691981 1.0214307 0.4907438 0.9411764705882353 48 0.97624314 0.93964255 0.14768249
0.8 0.45 1.0387555 0.97657096 0.4831086 0.9607843137254902 49 0.9957005 0.9975583 0.13803384
0.85 0.45 1.0339661 0.9560163 0.47664085 0.9607843137254902 49 1.0059994 1.0023227 0.13899015
0.8 0.35 1.0371048 0.9736014 0.48349175 0.9607843137254902 49 0.99652416 0.99320793 0.13847625
0.85 0.9 1.0297089 0.9584409 0.48263365 0.9607843137254902 49 0.9996005 0.99791163 0.1393706
0.55 0.65 1.0723513 1.0074216 0.50053966 0.9411764705882353 48 1.0081098 0.94506586 0.17691457
0.95 0.2 1.0147406 0.92171943 0.47834086 0.9607843137254902 49 1.0097295 0.99013937 0.14483607
0.8 0.85 1.041005 0.97634685 0.4817414 0.9607843137254902 49 1.0001137 0.9962513 0.13849773
0.6 0.05 1.0649593 1.0224733 0.48979256 0.9411764705882353 48 0.98364794 0.9500364 0.15187146
0.55 0.55 1.0802467 1.0338244 0.4996355 0.9411764705882353 48 1.0090355 0.94357467 0.1773893
0.95 0.7 1.0142353 0.9158378 0.4783061 0.9607843137254902 49 1.0112364 0.99312353 0.14488117
0.8 0.55 1.0371943 0.97584695 0.48679432 0.9607843137254902 49 0.99267197 0.9932903 0.14296591
